公司代號,公司名稱,英文簡稱,申報原因,產業類別,報告書內容涵蓋期間,編製依循準則,第三方驗證-驗證單位,第三方驗證-單位名稱,第三方驗證-採用標準,公司網站報告書相關資訊(中文版),中文版永續報告書,中文版上傳日期,英文版永續報告書網址,英文版永續報告書,英文版上傳日期,中文版永續報告書(修正後版本),上傳日期(中文修正後版本),英文版永續報告書(修正後版本),上傳日期(英文修正後版本),報告書聯絡資訊,備註
"2450","神腦","SENAO","6.係自願編製與申報","通信網路業","110/01/01~110/12/31","2. 其他依循標準：CRI準則核心選項","其他查驗證單位：","台灣檢驗科技股份有限公司(SGS Taiwan Ltd.)","AA1000 第1類型(Type1) 中度保證","https://www.senao.com.tw/invest18.php","t100sa11_2450_110.pdf","111/08/08","https://www.senao.com.tw/invest10.php","t100sa11_2450_110_E.pdf","2022/09/26","","","","","hugo.li@senao.com.tw","",
"2451","創見","Transcend","6.係自願編製與申報","半導體業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://tw.transcend-info.com/about/ESG_report","t100sa11_2451_110.pdf","111/09/30","","","","","","","","IR@transcend-info.com","",
"2454","聯發科","MTK","5.股本達新臺幣五十億元以上者","半導體業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","BSI","AA1000 第1類型(Type1) 中度保證","https://d86o2zu8ugzlg.cloudfront.net/mediatek-craft/reports/CSR/2021%E5%B9%B4%E8%81%AF%E7%99%BC%E7%A7%91%E6%8A%80%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8.pdf","t100sa11_2454_110.pdf","111/06/30","https://d86o2zu8ugzlg.cloudfront.net/mediatek-craft/reports/CSR/2021-MediaTek-Sustainability-Report.pdf","t100sa11_2454_110_E.pdf","2022/12/28","t100sa11_2454_110_M.pdf","111/07/06","","","CSR@mediatek.com","",
"2455","全新","VPEC","6.係自願編製與申報","通信網路業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.vpec.com.tw/vpec/homeweb/about.php?menu1=M100004&menu2=M200013&menu3=M300043&level=3","t100sa11_2455_110.pdf","112/04/19","","","","","","","","wayne@vpec.com.tw","無",
"2457","飛宏","PHIHONG","6.係自願編製與申報","電子零組件業","110/01/01~110/12/31","2. 其他依循標準：GRI 準則 / SASB／TCFD／SDGs／ISO 26000","其他查驗證單位：","BSI英國標準協會台灣分公司","AA1000 第1類型(Type1) 中度保證","https://www.phihong.com.tw/index.php?route=investors/investorsqiye&zeren_type_id=4&zong=1","t100sa11_2457_110.pdf","111/08/16","","","","","","","","ESG@phihong.com.tw","無",
"2458","義隆","ELAN","6.係自願編製與申報","半導體業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","SGS TW","AA1000 第2類型(Type2) 中度保證","https://www.emc.com.tw/emc/tw/csr/report","t100sa11_2458_110.pdf","111/09/22","https://www.emc.com.tw/emc/en/csr/report","t100sa11_2458_110_E.pdf","2022/09/22","","","","","csr@emc.com.tw","",
"2464","盟立","Mirle","6.係自願編製與申報","其他電子業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.mirle.com.tw/","t100sa11_2464_110.pdf","112/01/04","","","","","","","","ESG@mirle.com.tw","",
"2474","可成","CATCHER","5.股本達新臺幣五十億元以上者","其他電子業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.catcher-group.com/tw/csr_esh_more.aspx?ID=5","t100sa11_2474_110.pdf","111/06/30","https://www.catcher-group.com/csr_esh_more.aspx?ID=4","t100sa11_2474_110_E.pdf","2022/09/14","","","","2022/09/14","fion.chen@catcher-group.com","無",
"2480","敦陽科","STARK","6.係自願編製與申報","資訊服務業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.sti.com.tw/web/official/social-responsibility","t100sa11_2480_110.pdf","111/09/27","","","","","","","","Sunny.Peng@sti.com.tw","無",
"2484","希華","SIWARD","6.係自願編製與申報","電子零組件業","110/01/01~110/12/31","2. 其他依循標準：GRI所出版之永續性報告綱領(Sustainable Reporting Guideline) 第4 版(GRIG4)","無","無資料","無資料","http://www.siward.com.tw/tw/csr.php","t100sa11_2484_110.pdf","111/09/08","","","","","","","","stg250@siward.com","",
"2488","漢平","HANPIN","6.係自願編製與申報","其他電子業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.hanpin.com.tw/Finance/110HanpinESG.pdf","t100sa11_2488_110.pdf","111/09/22","","","","","","","","joanne.chen@hanpin.com.tw","無",
"2489","瑞軒","AMTRAN","5.股本達新臺幣五十億元以上者","光電業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.amtran.com.tw/","t100sa11_2489_110.pdf","111/10/03","","","","","","","","fendy.wei@amtran.com.tw","",
"2492","華新科","WTC","6.係自願編製與申報","電子零組件業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","BSI (英國標準協會)","AA1000 第1類型(Type1) 中度保證","https://www.passivecomponent.com/zh-hant/csr/csr-reports/","t100sa11_2492_110.pdf","111/06/24","","","","","111/06/24","","","info@passivecomponent.com","",
"2498","宏達電","HTC","5.股本達新臺幣五十億元以上者","通信網路業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","SGS Taiwan","AA1000 第2類型(Type2) 高度保證","https://www.htc.com/tw/esg/esg-report/","t100sa11_2498_110.pdf","111/06/29","https://www.htc.com/us/esg/","t100sa11_2498_110_E.pdf","2022/08/31","","","","","yunyu_chen@htc.com","",
"2501","國建","CATHAY RED","5.股本達新臺幣五十億元以上者","建材營造","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","確信準則公報第一號","http://cathayred-csr.com/download.html","t100sa11_2501_110.pdf","111/10/03","","","","","","","","nitachen@cathay-red.com.tw","",
"2504","國產","GBM","5.股本達新臺幣五十億元以上者","建材營造","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會(BSI)","AA1000 第1類型(Type1) 中度保證","http://www.gdc.com.tw/zh-TW/investor.php?id=17","t100sa11_2504_110.pdf","111/06/30","http://www.gdc.com.tw/en/investor.php?id=7","t100sa11_2504_110_E.pdf","2022/12/30","","","","","lucllao@gdc.com.tw","",
"2505","國揚","ky","6.係自願編製與申報","建材營造","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.kycc.com.tw/tw/kuoyang_3.php","t100sa11_2505_110.pdf","111/06/29","","","","","","","","melody@kycc.com.tw","無",
"2511","太子","PHD","5.股本達新臺幣五十億元以上者","建材營造","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","https://www.prince.com.tw/csr.php","t100sa11_2511_110.pdf","111/09/29","https://www.prince.com.tw/upload/csr/2022122995134902.pdf","t100sa11_2511_110_E.pdf","2022/12/29","","","","","2207017@exchange.prince.com.tw","",
"2515","中工","BES","5.股本達新臺幣五十億元以上者","建材營造","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","勤業會計事務所","確信準則公報第一號","https://www.bes.com.tw/ir-csr.php","t100sa11_2515_110.pdf","111/09/30","https://www.bes.com.tw/ir-csr.php","t100sa11_2515_110_E.pdf","2022/12/12","","","","","226066@bes.com.tw","",
"2520","冠德","KINDOM","5.股本達新臺幣五十億元以上者","建材營造","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會(BSI)","AA1000 第1類型(Type1) 中度保證","https://csr.kindom.com.tw/csrreport/","t100sa11_2520_110.pdf","111/06/30","https://www.kindom.com.tw/wp-content/uploads/2022/11/Kindom-2021%20ESG%20Report-en.pdf","t100sa11_2520_110_E.pdf","2022/11/04","","","","","leotseng@kindom.com.tw","無",
"2530","華建","DELPHA","5.股本達新臺幣五十億元以上者","建材營造","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","確信準則公報第一號","http://www.delpha.com.tw/corporate","t100sa11_2530_110.pdf","111/06/30","http://www.delpha.com.tw/en/corporate","t100sa11_2530_110_E.pdf","2022/11/09","t100sa11_2530_110_M.pdf","111/11/09","t100sa11_2530_110_M_E.pdf","2022/11/09","kenwang@delpha.com.tw","",
"2534","宏盛","HSC","6.係自願編製與申報","建材營造","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.hsc.com.tw/society6.php","t100sa11_2534_110.pdf","111/06/30","","","","","","","","zara@hsc.com.tw","",
"2535","達欣工","DA-CIN","6.係自願編製與申報","建材營造","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","SGS","AA1000 第1類型(Type1) 中度保證","https://www.dacin.com.tw/csr/download.php","t100sa11_2535_110.pdf","111/09/29","https://www.dacin.com.tw/en/csr/download.php","t100sa11_2535_110_E.pdf","2022/09/29","","","","","100104@dacin.com.tw","",
"2539","櫻花建","SAKURAD","5.股本達新臺幣五十億元以上者","建材營造","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.sakurad.com.tw","t100sa11_2539_110.pdf","111/06/30","","","","","","","","susan@sakurad.com.tw","",
"2542","興富發","Highwealth","5.股本達新臺幣五十億元以上者","建材營造","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","確信準則公報第一號","https://www.highwealth.com.tw/","t100sa11_2542_110.pdf","111/09/30","https://www.highwealth.com.tw/stakeholder.php?data_type=governance&page_type=governance","t100sa11_2542_110_E.pdf","2023/01/17","","","","","river0201@highwealth.com.tw","",
"2546","根基","KEDGE","6.係自願編製與申報","建材營造","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會(BSI)","AA1000 第1類型(Type1) 中度保證","https://www.kedge.com.tw/wp-content/uploads/2022/08/KEDGE2021ESGREPORT.pdf","t100sa11_2546_110.pdf","111/08/29","https://www.kedge.com.tw/wp-content/uploads/2022/10/2021%E6%A0%B9%E5%9F%BAESG%E8%8B%B1%E6%96%87-1028.pdf","t100sa11_2546_110_E.pdf","2022/11/04","","","","","Jennifer_Wu@kindom.com.tw","",
"2547","日勝生","RADIUM","5.股本達新臺幣五十億元以上者","建材營造","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","https://www.radium.com.tw/download","t100sa11_2547_110.pdf","111/08/05","https://www.radium.com.tw/en/download","t100sa11_2547_110_E.pdf","2022/09/27","","","","","dulcey@radium.com.tw","無",
"2601","益航","FSC","5.股本達新臺幣五十億元以上者","貿易百貨","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.firsteam.com.tw/csr_report.html","t100sa11_2601_110.pdf","111/06/24","","","","","","","","csr@firsteam.com.tw","無",
"2603","長榮","EMC","5.股本達新臺幣五十億元以上者","航運業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","勤業眾信聯合會計師事務所","確信準則公報第一號","https://csr.evergreen-marine.com/csr/tw/jsp/CSR_Report.jsp","t100sa11_2603_110.pdf","111/07/29","","","","t100sa11_2603_110_M.pdf","111/08/19","t100sa11_2603_110_M_E.pdf","2022/08/19","csr@evergreen-marine.com","",
"2605","新興","SNC","5.股本達新臺幣五十億元以上者","航運業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.snc.com.tw","t100sa11_2605_110.pdf","111/06/30","https://www.snc.com.tw","t100sa11_2605_110_E.pdf","2023/03/22","","","","","sd@snc.com.tw","",
"2606","裕民","U-MING","5.股本達新臺幣五十億元以上者","航運業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","DNV-Business Assurance","其他","https://www.uming.com.tw/csr/Reports.aspx","t100sa11_2606_110.pdf","111/06/22","https://www.uming.com.tw/csr/Reports.aspx","t100sa11_2606_110_E.pdf","2022/08/01","","111/06/22","","","treenahuang@mail.uming.com.tw","",
"2607","榮運","EITC","5.股本達新臺幣五十億元以上者","航運業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.evergreen-eitc.com.tw/eitchtdocs/jsp/c_7/c_7_6_2.jsp","t100sa11_2607_110.pdf","111/06/30","","","","","","","","csr@evergreen-eitc.com.tw","",
"2609","陽明","YMTC","5.股本達新臺幣五十億元以上者","航運業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","DNV GL","其他","https://www.yangming.com/investor_relations/Corporate_Governance/CorporateSocialReportList.aspx","t100sa11_2609_110.pdf","111/06/30","https://www.yangming.com/investor_relations/Corporate_Governance/CorporateSocialReportList.aspx","t100sa11_2609_110_E.pdf","2022/10/07","t100sa11_2609_110_M.pdf","111/08/09","","","apqs@yangming.com","",
"2610","華航","CAL","5.股本達新臺幣五十億元以上者","航運業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安侯建業聯合會計事務所（KPMG）","ISAE3000","https://calec.china-airlines.com/csr/download/2021/2021-CSR.pdf","t100sa11_2610_110.pdf","111/06/29","https://calec.china-airlines.com/csr/en/download/2021/2021-en-CSR.pdf","t100sa11_2610_110_E.pdf","2022/06/29","","","","","CSR@china-airlines.com","部分重大事件揭露時間截至111年4月30日。",
"2614","東森","EMIC","5.股本達新臺幣五十億元以上者","其他","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","ISAE3000","https://csr.emic.com.tw/report.php","t100sa11_2614_110.pdf","111/08/04","https://csr.emic.com.tw/report.php","t100sa11_2614_110_E.pdf","2022/08/04","","","","","ir@emic.com.tw","",
"2615","萬海","WANHAI","5.股本達新臺幣五十億元以上者","航運業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","BSI","AA1000 第1類型(Type1) 中度保證","https://tw.wanhai.com/FileView?file_num=67076&file_name=202789.pdf&file_path=tw_files&in_line=in_line","t100sa11_2615_110.pdf","111/06/28","https://www.wanhai.com/FileView?file_num=80640&file_name=204442.pdf&file_path=www_files&in_line=in_line","t100sa11_2615_110_E.pdf","2022/09/08","t100sa11_2615_110_M.pdf","111/09/08","","","esg@wanhai.com","",
"2618","長榮航","EVAAIR","5.股本達新臺幣五十億元以上者","航運業","110/01/01~110/12/31","2. 其他依循標準：GRI準則及SASB永續會計準則","其他查驗證單位：","SGS臺灣檢驗科技股份有限公司","AA1000 第2類型(Type2) 高度保證","http://www.evacsr.com/archive/doc/download/EVA_CSR_CH_2021.pdf","t100sa11_2618_110.pdf","111/06/30","http://www.evacsr.com/archive/doc/download/EVA_CSR_EH_2021.pdf","t100sa11_2618_110_E.pdf","2022/08/15","","","","","csr@evaair.com","",
"2633","台灣高鐵","THSRC","5.股本達新臺幣五十億元以上者","航運業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會(BSI)","AA1000 第2類型(Type2) 高度保證","https://corp.thsrc.com.tw/Corp/47d838f6-dc86-4860-94d8-3e2d663ff82c","t100sa11_2633_110.pdf","111/06/30","https://en.thsrc.com.tw/Corp/47d838f6-dc86-4860-94d8-3e2d663ff82c","t100sa11_2633_110_E.pdf","2022/09/30","t100sa11_2633_110_M.pdf","111/09/30","","","kuanrou_chen@thsrc.com.tw","",
"2634","漢翔","AIDC　　","5.股本達新臺幣五十億元以上者","航運業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","台灣檢驗科技股份有限公司( S G S )","AA1000 第1類型(Type1) 中度保證","https://www.aidc.com.tw/tw/cse/report","t100sa11_2634_110.pdf","111/06/29","https://www.aidc.com.tw/en/cse","t100sa11_2634_110_E.pdf","2022/06/29","","","","","yuyunhsiao@ms.aidc.com.tw","英文報告書將規劃置於公司英文網站",
"2636","台驊投控","T3EX","6.係自願編製與申報","航運業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.t3ex-group.com","t100sa11_2636_110.pdf","111/05/31","http://www.t3ex-group.com","t100sa11_2636_110_E.pdf","2022/06/30","t100sa11_2636_110_M.pdf","111/06/30","","","vincentlu@t3ex-group.com","",
"2637","慧洋-KY","WISDOM","5.股本達新臺幣五十億元以上者","航運業","110/01/01~110/12/31","2. 其他依循標準：GRI準則 / SASB準則","無","無資料","無資料","http://www.wisdomlines.com.tw/wisdom/php/corporate_social_responsibility.php","t100sa11_2637_110.pdf","111/06/29","http://www.wisdomlines.com.tw/wisdom/php/corporate_social_responsibility.php","t100sa11_2637_110_E.pdf","2022/09/16","","","","","ir@wisdomlines.com.tw","",
"2642","宅配通","Pelican","6.係自願編製與申報","航運業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.e-can.com.tw/aboutUs_csr.aspx","t100sa11_2642_110.pdf","111/09/30","","","","","","","","alex@e-can.com.tw;c140484@e-can.com.tw","",
"2704","國賓","AMBH","2.屬餐飲收入占其全部營業收入之比率達百分之五十以上者","觀光餐旅","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","確信準則公報第一號","https://investor.ambassador-hotels.com/stakeholder.htm","t100sa11_2704_110.pdf","111/09/28","","","","","","","","yuri.chen@ambassador-hotels.com","",
"2707","晶華","GFRT","2.屬餐飲收入占其全部營業收入之比率達百分之五十以上者","觀光餐旅","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","https://digital.silkshotelgroup.com/Relationship","t100sa11_2707_110.pdf","111/09/30","","","","t100sa11_2707_110_M.pdf","111/10/05","","","joan.lien@regenttaiwan.com","",
