公司代號,公司名稱,英文簡稱,申報原因,產業類別,報告書內容涵蓋期間,編製依循準則,第三方驗證-驗證單位,第三方驗證-單位名稱,第三方驗證-採用標準,公司網站報告書相關資訊(中文版),中文版永續報告書,中文版上傳日期,英文版永續報告書網址,英文版永續報告書,英文版上傳日期,中文版永續報告書(修正後版本),上傳日期(中文修正後版本),英文版永續報告書(修正後版本),上傳日期(英文修正後版本),報告書聯絡資訊,備註
"9911","櫻花","TAIWAN SAKURA","5.股本達新臺幣二十億元以上者","居家生活","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.sakura.com.tw/company/csrreport","t100sa11_9911_111.pdf","112/06/29","","","","","","","","1008336@sakura.com.tw","",
"9925","新保","SKS","5.股本達新臺幣二十億元以上者","其他","111/01/01~111/12/31","2. 其他依循標準：GRI準則, SASB準則","其他查驗證單位：","英國標準協會台灣分公司","AA1000 第1類型(Type1) 中度保證","https://esg.sks.com.tw/images/sksimg/2023新光保全永續報告書.pdf","t100sa11_9925_111.pdf","112/06/30","https://esg.sks.com.tw/zh-TW/Report#gsc.tab=0","t100sa11_9925_111_E.pdf","2023/08/10","","","","","chengxun.yu@sks.com.tw","",
"9926","新海","S.H.","6.係自願編製與申報","油電燃氣業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.shinhaigas.com.tw/assets/other/SHGas_2022Sustainability_Report_9926.pdf","t100sa11_9926_111.pdf","112/06/26","","","","","","","","research@shinhaigas.com.tw","",
"9930","中聯資源","CHC","5.股本達新臺幣二十億元以上者","綠能環保","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","香港商英國標準協會太平洋有限公司台灣分公司BSI Taiwan","AA1000 第1類型(Type1) 中度保證","https://www.chc.com.tw/csr/index.html","t100sa11_9930_111.pdf","112/06/02","","","","","","","","mservice@chc.com.tw","",
"9933","中鼎","CTCI","5.股本達新臺幣二十億元以上者","其他","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","台灣檢驗科技股份有限公司SGS","AA1000 第2類型(Type2) 高度保證","https://www.ctci.com/WWW/CTCI2022/pdf/CH/2022-ESG-C.pdf","t100sa11_9933_111.pdf","112/06/30","https://www.ctci.com/WWW/CTCI2022/pdf/EN/2022-ESG-E.pdf","t100sa11_9933_111_E.pdf","2023/06/30","","","","","stella.shih@ctci.com","",
"9938","百和","TAIWAN PAIHO","5.股本達新臺幣二十億元以上者","其他","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","http://www.paiho.com","t100sa11_9938_111.pdf","112/06/30","","","","","","","","ESG@paiho.com","無",
"9939","宏全","HON CHUAN","5.股本達新臺幣二十億元以上者","其他","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","台灣檢驗科技股份有限公司（SGS Taiwan）","AA1000 第1類型(Type1) 中度保證","https://www.honchuan.com/tw/csr/csr-reports","t100sa11_9939_111.pdf","112/06/30","","","","","","","","ESG@mail.honchuan.com.tw","",
"9940","信義","Sinyi","5.股本達新臺幣二十億元以上者","其他","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","BSI英國標準協會台灣分公司","AA1000 第1類型(Type1) 中度保證","https://csr.sinyi.com.tw/report/index.php","t100sa11_9940_111.pdf","112/06/30","https://csr.sinyi.com.tw/en/report/index.php#","t100sa11_9940_111_E.pdf","2023/06/30","","","","","csr@sinyi.com.tw","下期報告書預定完成日1130630，除依循GRI通用準則2021，亦遵循SASB準則及TCFD架構。",
"9941","裕融","YFC","5.股本達新臺幣二十億元以上者","其他","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會台灣分公司(BSI Taiwan)","AA1000 第1類型(Type1) 中度保證","https://www.tac.com.tw/Tw/sustainable-development/sustainable-operating/csr-download","t100sa11_9941_111.pdf","112/06/27","","","","","","","","cs.lin@tac.com.tw","",
"9945","潤泰新","RUENTEX DEVELOP","5.股本達新臺幣二十億元以上者","其他","111/01/01~111/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","https://www.rt-develop.com.tw/tw","t100sa11_9945_111.pdf","112/06/29","","","","","","","","rt015630@mail.ruentex.com.tw","無",
"9958","世紀鋼","CIAS　　","6.係自願編製與申報","鋼鐵工業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","台灣德國萊因公司","AA1000 第1類型(Type1) 中度保證","http://www.century.com.tw/tw/duty/50/","t100sa11_9958_111.pdf","112/06/30","","","","","","","","jack.lee@century.com.tw","李光明 經理 (03-4730201#215",
